no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests
2,0,0,3,0,0,1,73,2018,9,12,1,0,0,0,149.4,0
2,0,1,2,0,0,0,62,2018,11,19,0,0,0,0,75.0,0
2,0,0,1,0,0,1,5,2018,10,20,1,0,0,0,164.0,1
2,0,2,2,0,1,1,45,2018,10,22,1,0,0,0,135.45,1
2,2,0,4,0,0,3,184,2018,10,10,1,0,0,0,199.4,1
2,0,0,2,0,0,0,29,2018,1,17,0,0,0,0,66.0,0
2,0,1,3,0,0,0,105,2018,10,12,0,0,0,0,110.0,0
2,0,0,4,0,0,0,211,2018,8,30,1,0,0,0,90.95,0
1,0,0,2,0,0,0,119,2018,4,15,1,0,0,0,90.9,0
1,0,0,1,0,1,0,4,2018,3,3,2,1,0,1,67.0,1
2,0,2,1,0,0,0,14,2017,12,5,0,0,0,0,43.5,0
2,0,2,1,0,0,2,44,2018,6,17,0,0,0,0,95.0,1
2,0,1,3,0,0,0,50,2018,8,22,0,0,0,0,87.84,0
1,0,0,2,0,0,1,1,2018,6,11,2,0,0,0,129.0,0
3,0,0,3,0,0,1,21,2018,4,13,1,0,0,0,137.0,1
2,0,2,4,0,0,0,44,2018,11,23,0,0,0,0,112.0,1
2,0,2,1,2,0,0,55,2018,4,6,0,0,0,0,104.0,0
1,0,1,3,1,0,0,118,2018,6,28,1,0,0,0,99.0,0
2,0,1,2,1,0,0,185,2018,12,17,1,0,0,0,79.2,1
1,0,2,1,0,0,0,1,2018,1,28,0,0,0,0,60.0,0
3,0,0,2,0,0,1,64,2018,4,21,1,0,0,0,137.7,1
2,0,0,1,0,0,0,1,2018,9,13,2,0,0,0,184.0,0
1,0,0,1,0,0,0,238,2018,9,13,1,0,0,0,80.0,0
2,1,0,4,2,0,0,21,2018,3,23,1,0,0,0,129.75,1
2,0,1,2,0,0,0,65,2017,10,8,0,0,0,0,72.25,0
3,0,2,5,0,0,1,126,2018,8,1,1,0,0,0,140.27,0
2,1,1,1,0,0,0,21,2018,10,3,1,0,0,0,145.0,2
2,0,0,1,1,0,0,174,2018,9,15,1,0,0,0,115.0,1
2,0,1,2,0,0,2,18,2018,11,23,1,0,0,0,77.25,0
3,0,0,2,0,0,1,40,2018,8,21,1,0,0,0,168.3,2
1,0,0,2,2,0,0,69,2017,9,22,0,0,0,0,87.0,0
2,0,2,2,0,0,0,242,2018,10,2,1,0,0,0,80.75,3
1,0,0,1,0,0,0,7,2017,8,29,0,0,0,0,67.0,0
2,0,2,5,0,0,0,119,2018,6,15,1,0,0,0,119.85,0
1,0,0,2,2,0,0,255,2018,6,14,0,0,0,0,87.0,0
2,0,1,0,0,0,0,263,2017,10,23,0,0,0,0,67.0,0
2,0,1,4,1,0,0,206,2018,7,28,1,0,0,0,85.5,0
2,0,5,3,0,0,0,17,2018,12,31,0,0,0,0,66.29,0
2,0,0,3,0,0,1,77,2018,8,31,1,0,0,0,149.4,0
2,0,0,2,1,0,0,165,2018,7,9,1,0,0,0,94.5,1
3,0,0,3,0,0,1,64,2018,8,29,1,0,0,0,159.3,0
2,1,0,2,0,0,0,29,2018,7,12,1,0,0,0,152.1,2
3,0,2,2,0,0,1,84,2018,7,22,1,0,0,0,141.18,1
2,0,1,4,0,0,1,78,2018,3,5,1,0,0,0,82.45,0
2,1,2,2,0,0,0,8,2018,5,22,1,0,0,0,165.75,0
2,0,0,1,0,0,1,14,2018,9,2,1,0,0,0,184.0,1
1,0,0,1,0,0,0,25,2018,12,27,0,0,0,0,60.0,0
3,0,2,3,0,0,1,1,2018,9,29,1,0,0,0,157.85,1
2,1,1,1,0,0,0,159,2018,8,30,1,0,0,0,112.5,0
2,0,0,3,0,0,1,78,2018,9,1,1,0,0,0,149.4,1
1,0,2,1,0,0,0,116,2018,2,27,0,0,0,0,80.0,0
2,0,2,2,0,0,0,122,2018,4,27,1,0,0,0,95.2,2
2,1,0,1,0,0,0,53,2018,7,18,1,0,0,0,152.1,0
1,0,0,1,0,0,0,1,2017,11,2,0,0,0,0,100.0,0
1,0,0,3,1,0,0,21,2018,10,25,0,0,0,0,85.0,0
1,0,0,1,0,0,0,4,2018,5,9,0,0,0,0,98.1,0
2,0,0,3,2,0,0,256,2018,6,15,1,0,0,0,115.0,1
2,0,0,2,2,0,0,12,2018,10,9,0,0,0,0,107.0,1
2,0,2,2,0,0,1,173,2018,7,31,1,0,0,0,114.66,1
1,0,2,2,0,0,0,119,2018,2,19,0,0,0,0,71.0,0
2,0,1,4,1,0,0,186,2018,8,17,1,0,0,0,89.25,0
2,0,0,2,0,0,0,19,2017,10,6,0,1,1,0,90.0,0
2,0,0,2,1,0,0,207,2018,9,28,1,0,0,0,85.5,0
2,0,2,2,0,0,0,204,2018,5,12,1,0,0,0,100.0,0
1,0,0,1,0,0,0,2,2018,12,6,2,1,1,6,74.0,0
2,0,0,2,0,0,0,304,2018,12,3,0,0,0,0,85.0,0
2,1,2,3,0,0,0,5,2018,10,20,0,0,0,0,106.25,2
2,0,0,1,0,0,0,229,2018,9,3,1,0,0,0,126.9,1
3,0,2,2,0,0,1,110,2018,7,23,1,0,0,0,139.95,3
3,0,0,4,0,0,1,90,2018,7,20,1,0,0,0,137.7,2
2,1,1,3,0,0,0,69,2018,3,21,1,0,0,0,97.75,0
2,0,1,4,0,0,0,144,2018,6,29,0,0,0,0,80.75,0
1,0,2,1,0,0,0,41,2018,5,13,2,0,0,0,65.0,0
2,0,0,3,0,0,0,42,2018,8,30,0,0,0,0,72.76,0
2,0,2,4,0,0,0,110,2017,12,10,0,0,0,0,70.0,0
2,0,0,5,0,0,1,113,2018,9,16,1,0,0,0,137.21,0
1,0,0,3,0,0,0,7,2018,12,22,2,1,0,1,88.0,1
2,0,1,1,1,0,0,197,2018,8,18,1,0,0,0,85.5,0
2,0,2,2,0,0,1,242,2018,10,14,1,0,0,0,95.13,2
1,0,0,1,0,0,0,1,2017,10,29,0,0,0,0,90.0,0
2,0,0,2,0,0,2,47,2017,10,7,1,0,0,0,105.5,1
2,0,0,2,1,0,0,185,2018,12,23,1,0,0,0,79.2,0
2,0,0,2,0,0,0,107,2018,6,19,0,0,0,0,130.0,0
2,0,3,5,0,0,0,224,2018,8,22,0,0,0,0,72.76,0
2,0,1,0,0,0,0,5,2017,9,20,0,1,1,0,100.0,0
2,2,2,2,0,0,3,13,2017,12,26,1,0,0,0,192.0,0
2,0,2,6,0,0,0,106,2018,8,20,0,0,0,0,72.25,0
2,0,0,3,0,0,0,73,2018,11,24,0,0,0,0,75.0,0
3,0,2,2,0,0,1,77,2018,12,17,1,0,0,0,119.0,1
2,0,0,3,0,1,1,112,2018,7,17,1,0,0,0,127.8,0
2,0,0,3,0,0,0,96,2018,12,7,1,0,0,0,84.6,0
2,0,1,4,0,0,0,96,2018,6,18,0,0,0,0,89.53,0
2,0,0,3,0,0,0,1,2017,10,8,0,0,0,0,85.0,0
1,0,1,1,0,0,0,32,2018,10,14,0,0,0,0,85.0,0
2,0,2,2,0,0,0,244,2018,11,1,1,0,0,0,90.95,1
2,0,0,3,0,0,1,31,2017,10,27,0,0,0,0,85.0,1
2,0,2,3,0,0,2,265,2018,10,9,1,0,0,0,100.3,1
2,0,2,0,0,0,0,146,2018,5,4,0,0,0,0,95.0,0
2,1,1,3,0,0,0,62,2018,4,25,1,0,0,0,114.57,2
2,2,0,3,0,0,3,60,2018,12,23,1,0,0,0,156.6,1
2,0,2,5,0,0,1,51,2018,12,21,1,0,0,0,96.9,1
2,0,2,1,0,0,3,51,2018,10,30,1,0,0,0,146.92,2
1,0,0,2,0,0,4,172,2018,8,12,2,0,0,0,106.0,0
2,0,1,5,0,0,0,88,2018,6,3,0,0,0,0,80.75,0
1,0,1,1,0,0,0,10,2018,2,17,2,1,0,6,66.0,1
2,0,0,3,0,0,0,273,2018,5,13,0,0,0,0,95.0,0
3,0,1,3,0,0,0,127,2018,8,22,1,0,0,0,128.7,0
2,0,0,3,1,0,0,118,2018,10,25,1,0,0,0,80.1,2
2,0,2,2,0,0,0,122,2018,6,11,1,0,0,0,119.85,3
2,0,1,2,0,0,0,190,2018,9,9,0,0,0,0,70.0,0
2,0,1,1,0,0,1,155,2018,7,1,1,0,0,0,137.7,2
1,0,0,0,2,0,0,0,2017,7,17,0,0,0,0,109.0,0
1,2,6,2,0,0,3,30,2018,11,2,1,0,0,0,186.22,0
3,0,0,2,0,0,1,24,2018,6,1,1,0,0,0,157.0,1
2,0,0,3,0,0,0,47,2018,11,3,0,0,0,0,105.0,0
3,0,2,2,0,0,1,39,2018,3,13,1,0,0,0,114.3,1
3,0,0,3,0,0,0,25,2018,10,19,1,0,0,0,159.0,4
1,0,0,2,0,0,0,39,2017,8,14,0,0,0,0,65.0,0
2,1,2,4,2,1,0,182,2018,8,24,1,0,0,0,132.25,1
2,0,2,3,2,0,0,34,2018,9,25,0,0,0,0,86.0,0
2,0,1,1,0,0,0,50,2018,8,15,0,0,0,0,72.25,0
2,0,0,3,0,0,0,192,2017,9,2,1,0,0,0,102.0,0
2,0,1,0,0,0,1,11,2018,10,10,0,0,0,0,107.0,0
2,0,2,1,0,0,0,228,2018,10,30,1,0,0,0,93.3,1
2,0,1,1,0,0,5,10,2018,5,10,4,0,0,0,0.0,1
1,0,0,4,0,0,0,12,2018,11,1,1,0,0,0,85.0,0
2,0,1,2,2,0,0,102,2017,10,16,1,0,0,0,101.5,0
1,0,1,1,0,0,0,0,2018,4,21,4,1,0,3,0.0,1
2,0,2,1,0,0,0,44,2018,2,28,0,0,0,0,75.0,0
2,0,1,3,0,0,0,305,2018,11,29,0,0,0,0,89.0,0
2,0,0,1,2,0,0,133,2018,7,23,1,0,0,0,189.0,0
2,2,2,2,0,0,4,30,2018,8,28,1,0,0,0,129.6,3
2,0,1,0,0,0,0,122,2017,7,27,1,0,0,0,76.5,1
2,0,2,1,0,0,0,120,2017,8,10,1,0,0,0,76.5,1
2,0,1,3,0,0,0,91,2018,10,6,0,0,0,0,80.75,0
2,0,0,2,1,0,0,135,2018,9,7,1,0,0,0,118.8,1
2,0,0,2,0,1,1,2,2018,12,16,1,0,0,0,0.0,2
2,0,1,1,0,0,1,81,2018,3,22,1,0,0,0,96.3,0
2,0,2,2,0,0,0,162,2018,4,14,0,0,0,0,115.0,0
2,0,0,2,1,0,0,158,2018,8,25,1,0,0,0,107.1,1
2,0,1,2,0,1,0,215,2018,11,27,1,0,0,0,106.25,2
2,0,2,4,0,0,0,151,2017,8,19,1,0,0,0,76.5,3
3,0,2,5,0,0,1,176,2018,8,14,1,0,0,0,131.26,0
2,0,2,0,0,0,0,117,2018,7,11,1,0,0,0,114.3,0
2,0,0,1,0,0,0,119,2018,10,4,1,0,0,0,118.8,2
2,0,2,3,0,0,1,147,2018,9,18,1,0,0,0,143.1,1
2,1,2,2,0,0,0,162,2018,7,30,1,0,0,0,121.5,0
2,0,1,1,0,0,0,106,2018,12,11,1,0,0,0,93.6,2
2,0,2,3,0,0,0,112,2018,6,26,0,0,0,0,80.75,1
3,0,1,3,0,0,0,66,2017,12,31,1,0,0,0,111.92,1
2,0,1,3,0,0,1,16,2018,3,21,1,0,0,0,65.45,0
2,0,1,1,0,0,1,109,2018,6,13,0,0,0,0,90.95,0
2,0,2,0,0,0,0,81,2018,7,16,0,0,0,0,96.0,0
1,0,0,1,0,0,0,100,2018,4,25,1,0,0,0,90.9,1
1,0,0,4,0,0,1,1,2018,2,27,1,0,0,0,108.0,1
1,0,2,2,0,0,0,98,2018,10,30,1,0,0,0,85.05,0
2,0,2,5,0,0,1,64,2018,5,21,1,0,0,0,143.1,1
2,0,0,5,0,0,1,21,2018,3,9,1,0,0,0,65.45,1
1,0,2,1,0,0,0,0,2017,10,4,0,0,0,0,66.13,0
2,0,2,1,1,0,0,252,2018,10,15,1,0,0,0,95.4,0
2,0,2,1,2,0,0,220,2018,9,17,0,0,0,0,156.0,1
1,0,0,3,0,0,0,37,2018,10,3,0,0,0,0,95.0,0
3,0,2,1,0,0,1,38,2018,6,17,1,0,0,0,159.3,0
2,0,1,0,0,0,1,56,2018,5,3,4,0,0,0,0.0,0
3,0,2,2,0,0,1,55,2018,5,14,1,0,0,0,159.3,2
2,0,0,3,0,0,0,172,2018,9,4,0,0,0,0,125.1,0
2,0,0,1,1,0,0,98,2018,12,2,1,0,0,0,79.2,2
2,0,0,1,0,0,0,254,2018,9,15,0,0,0,0,106.0,0
1,0,0,2,0,0,0,103,2018,4,19,0,0,0,0,115.0,0
2,0,1,3,0,0,0,232,2018,9,5,1,0,0,0,100.3,1
2,0,2,1,0,0,1,115,2018,5,7,1,0,0,0,114.3,0
1,0,1,2,0,0,1,31,2018,5,27,1,0,0,0,108.11,1
2,0,1,3,0,0,0,212,2018,8,8,1,0,0,0,90.95,1
2,0,1,2,0,0,0,109,2018,4,25,1,0,0,0,77.03,1
2,0,2,5,0,0,0,227,2018,8,30,1,0,0,0,92.29,0
2,0,0,1,0,0,0,54,2018,8,6,0,0,0,0,81.0,0
2,0,2,1,0,0,0,2,2018,6,7,4,1,0,6,0.0,1
2,2,0,1,0,0,5,6,2018,9,13,1,0,0,0,296.0,4
1,0,2,1,2,0,0,0,2017,8,29,0,0,0,0,72.5,0
2,0,2,5,0,0,0,75,2018,8,28,0,0,0,0,72.25,0
2,0,2,1,1,0,0,248,2018,7,22,1,0,0,0,80.75,0
2,0,2,4,0,0,0,67,2018,2,26,0,0,0,0,80.2,0
2,0,1,4,0,0,0,156,2018,7,25,1,0,0,0,99.45,0
3,0,2,2,0,0,4,3,2018,12,24,1,0,0,0,110.5,0
1,0,1,1,0,0,0,26,2018,10,24,0,0,0,0,95.0,0
2,2,0,1,0,0,3,36,2018,10,9,1,0,0,0,190.8,1
2,0,0,3,0,0,0,244,2018,10,30,1,0,0,0,85.85,0
2,0,2,4,0,0,0,165,2018,8,16,0,0,0,0,72.25,0
2,0,2,1,0,0,0,1,2018,1,2,0,0,0,0,60.0,0
3,0,2,1,0,0,1,56,2018,9,25,1,0,0,0,159.3,2
3,0,0,1,0,0,1,2,2018,5,8,1,0,0,0,162.0,2
1,0,1,1,0,0,0,19,2018,10,21,2,1,1,8,98.0,0
2,0,0,2,1,0,0,151,2018,12,28,1,0,0,0,79.2,1
2,1,0,3,0,0,0,69,2017,7,11,0,0,0,0,76.08,1
2,0,0,5,0,0,1,115,2018,10,13,1,0,0,0,132.3,0
2,0,1,5,1,0,0,125,2018,8,1,1,0,0,0,76.5,1
2,0,2,4,0,0,0,160,2018,4,27,1,0,0,0,90.0,0
1,0,1,2,0,0,0,14,2017,12,5,0,0,0,0,69.0,1
1,0,2,2,0,0,0,64,2018,3,18,1,0,0,0,93.5,1
2,1,2,2,2,0,0,29,2018,5,6,1,0,0,0,162.01,1
2,0,0,1,0,0,1,162,2018,7,27,1,0,0,0,114.3,2
2,0,1,2,0,0,0,154,2018,10,5,1,0,0,0,80.1,2
2,0,0,2,2,0,1,141,2018,7,23,1,0,0,0,163.8,1
2,0,2,2,2,0,0,0,2017,8,14,0,0,0,0,109.0,0
2,0,2,3,1,0,0,47,2017,12,27,1,0,0,0,60.48,2
3,0,0,3,0,0,1,25,2018,11,17,1,0,0,0,154.0,0
1,0,2,2,0,0,0,153,2018,7,28,1,0,0,0,101.38,0
2,0,1,1,2,0,0,21,2018,1,4,0,0,0,0,107.0,1
2,0,2,3,0,0,0,115,2017,12,18,1,0,0,0,72.25,1
2,0,2,5,0,0,0,272,2018,7,28,1,0,0,0,90.1,0
2,0,2,1,0,0,1,216,2018,8,27,1,0,0,0,96.3,1
2,0,1,0,0,1,2,8,2017,12,19,1,0,0,0,105.25,2
2,0,2,3,1,0,0,247,2018,12,1,1,0,0,0,63.75,1
2,0,1,4,0,0,0,217,2018,12,28,1,0,0,0,90.1,0
2,0,0,2,0,1,0,86,2017,9,9,2,0,0,0,100.0,1
3,0,1,2,0,0,1,40,2018,6,27,1,0,0,0,147.9,2
1,0,2,2,0,0,0,37,2018,3,6,1,0,0,0,76.5,1
2,0,1,3,0,0,4,86,2017,9,9,1,0,0,0,105.28,0
2,0,1,3,0,0,0,290,2018,10,10,1,0,0,0,90.95,0
2,0,0,3,0,0,0,41,2018,10,25,0,0,0,0,85.0,0
1,0,0,4,0,0,0,15,2018,6,2,0,0,0,0,120.18,0
2,0,0,4,2,0,0,26,2018,4,18,0,0,0,0,133.8,1
3,0,1,4,0,0,1,133,2018,8,9,1,0,0,0,150.3,0
2,0,0,2,0,0,1,22,2017,10,20,0,0,0,0,75.0,0
2,0,0,2,0,0,0,309,2018,5,13,1,0,0,0,101.0,0
2,0,2,1,2,0,0,386,2018,8,13,0,0,0,0,115.0,1
3,0,2,2,0,0,1,159,2018,8,12,1,0,0,0,130.05,0
2,0,1,3,0,0,0,112,2018,5,2,1,0,0,0,99.95,0
2,0,1,2,0,0,0,80,2018,12,27,0,0,0,0,75.0,0
2,0,0,4,0,0,0,206,2018,7,29,1,0,0,0,90.95,0
1,0,1,2,0,0,0,88,2017,10,5,0,0,0,0,90.6,0
3,0,1,4,0,0,1,219,2018,10,3,1,0,0,0,152.99,0
2,0,0,2,2,0,0,292,2018,10,21,0,0,0,0,140.0,0
2,0,2,5,0,0,0,167,2018,8,13,0,0,0,0,72.25,0
2,0,0,2,0,0,0,215,2018,8,5,1,0,0,0,96.3,1
3,0,0,1,2,0,0,124,2018,11,6,1,0,0,0,137.7,1
1,0,0,2,0,0,0,32,2017,11,10,0,0,0,0,73.0,0
2,0,1,3,0,0,0,256,2018,10,16,1,0,0,0,100.75,0
2,2,0,1,0,0,3,3,2018,5,22,1,0,0,0,181.0,0
2,0,0,0,1,0,0,145,2018,7,7,1,0,0,0,0.0,1
2,0,1,1,0,0,0,174,2017,10,10,0,0,0,0,70.0,0
2,0,1,3,0,0,0,112,2018,5,2,1,0,0,0,99.45,1
2,0,0,3,0,0,0,119,2018,6,28,1,0,0,0,85.5,0
2,0,1,1,0,0,0,38,2018,1,25,0,0,0,0,58.0,0
2,0,2,2,1,0,0,134,2018,8,21,1,0,0,0,76.93,0
2,0,1,3,0,0,0,150,2018,8,2,1,0,0,0,107.95,0
1,0,3,6,0,0,0,32,2018,11,18,1,0,0,0,74.8,3
2,0,0,3,0,0,0,130,2018,5,5,1,0,0,0,105.3,0
2,0,0,3,0,0,2,44,2018,11,2,1,0,0,0,75.76,0
2,1,1,1,0,0,0,0,2018,6,30,1,0,0,0,159.0,2
2,0,0,3,0,0,0,265,2018,10,9,1,0,0,0,100.3,0
0,2,0,1,0,0,2,46,2018,7,16,0,0,0,0,86.5,1
2,0,1,2,0,0,0,3,2017,10,10,0,0,0,0,70.0,0
2,0,1,2,0,0,1,60,2018,4,26,1,0,0,0,106.2,0
2,0,2,2,0,0,0,94,2017,7,4,1,0,0,0,55.96,0
2,0,0,4,0,0,0,134,2018,5,29,1,0,0,0,76.84,1
1,0,0,2,0,0,0,1,2018,1,20,2,1,0,1,65.0,0
2,0,0,1,0,0,0,7,2018,11,5,0,0,0,0,111.0,0
2,0,2,3,0,0,1,12,2017,10,4,0,0,0,0,123.3,0
2,0,1,2,0,0,0,5,2017,10,19,0,0,0,0,72.0,0
2,0,0,4,0,0,4,47,2018,1,5,0,0,0,0,59.0,0
2,0,1,3,1,0,0,127,2018,9,9,1,0,0,0,125.1,1
2,0,0,2,0,0,0,122,2018,4,15,0,0,0,0,75.0,0
2,0,0,2,0,0,0,9,2018,7,12,0,0,0,0,107.0,1
2,1,2,1,0,1,0,278,2018,7,23,1,0,0,0,139.9,3
2,0,1,2,0,0,0,168,2018,4,18,1,0,0,0,85.0,0
2,0,2,3,0,0,0,193,2017,10,15,1,0,0,0,65.0,0
2,0,0,3,2,0,0,150,2018,6,16,1,0,0,0,90.0,1
2,0,2,3,0,0,0,116,2018,2,28,0,0,0,0,70.0,0
2,0,1,0,0,0,0,198,2018,9,10,0,0,0,0,90.0,1
2,0,6,12,0,0,0,74,2018,11,20,1,0,0,0,93.6,0
3,0,2,1,0,0,1,216,2018,8,27,1,0,0,0,128.7,1
2,0,2,5,2,0,0,118,2018,10,24,0,0,0,0,106.25,1
2,0,1,2,2,0,0,138,2018,7,5,0,0,0,0,102.25,0
2,0,2,1,1,0,0,193,2018,7,27,1,0,0,0,68.69,0
2,0,0,4,1,0,0,171,2018,8,11,1,0,0,0,89.25,0
2,0,0,3,0,0,0,308,2018,11,26,1,0,0,0,78.3,0
2,0,2,2,0,0,0,166,2018,10,15,0,0,0,0,81.25,0
3,0,0,3,0,0,1,36,2018,11,4,1,0,0,0,124.67,0
2,0,1,2,0,0,0,80,2018,12,5,0,0,0,0,75.0,1
2,2,1,2,0,0,3,50,2018,12,25,1,0,0,0,156.6,0
2,0,2,1,0,0,0,87,2018,6,26,0,0,0,0,77.29,0
2,2,0,2,0,1,2,35,2018,12,28,1,0,0,0,139.05,1
1,0,0,2,0,0,0,271,2018,9,21,2,0,0,0,85.67,0
2,0,0,4,0,0,1,112,2018,6,2,1,0,0,0,132.6,0
2,1,0,1,0,0,0,0,2018,6,23,0,0,0,0,97.0,1
2,0,2,5,0,0,0,151,2018,7,23,1,0,0,0,103.09,0
3,0,2,6,0,0,1,63,2018,11,27,1,0,0,0,106.89,2
2,0,0,2,0,0,1,60,2018,9,1,1,0,0,0,123.3,1
1,0,0,2,0,0,1,2,2017,11,4,3,0,0,0,95.0,0
2,0,0,1,0,0,0,109,2017,8,22,0,0,0,0,76.5,0
2,0,0,3,0,0,0,75,2018,3,17,0,0,0,0,80.0,0
2,0,2,2,0,0,0,198,2018,4,9,1,0,0,0,73.46,1
2,2,0,2,0,0,3,174,2017,8,26,1,0,0,0,162.9,0
1,0,0,3,0,0,0,8,2018,5,5,0,0,0,0,112.0,0
2,0,0,2,1,0,0,130,2018,7,15,1,0,0,0,103.5,1
2,0,2,5,0,0,0,179,2018,9,12,1,0,0,0,135.9,0
1,0,2,1,0,0,0,116,2018,2,28,1,0,0,0,1.0,1
2,0,1,2,0,0,1,199,2018,11,28,1,0,0,0,102.85,0
2,1,1,2,0,0,0,207,2018,12,30,1,0,0,0,113.4,1
2,0,0,3,0,0,1,44,2017,11,27,0,0,0,0,60.0,0
2,0,2,3,0,0,0,206,2018,10,6,1,0,0,0,102.85,1
1,0,0,2,0,0,0,71,2018,11,14,0,0,0,0,120.0,0
3,0,0,3,0,0,1,113,2018,10,9,1,0,0,0,151.2,2
1,0,0,2,0,0,0,180,2018,10,10,1,0,0,0,120.0,0
2,2,1,2,0,0,3,108,2018,10,7,1,0,0,0,190.8,1
2,0,2,3,0,0,0,127,2018,11,28,1,0,0,0,90.0,2
2,1,1,0,0,1,0,4,2018,7,24,1,0,0,0,159.0,2
2,0,0,3,0,0,0,157,2018,11,8,0,0,0,0,68.0,0
2,0,2,2,0,0,0,77,2018,10,16,0,0,0,0,80.75,0
2,0,0,2,0,0,0,12,2017,8,4,0,0,0,0,65.0,0
1,0,0,1,1,0,0,122,2018,5,27,1,0,0,0,94.5,1
3,0,2,3,0,0,1,128,2018,9,24,1,0,0,0,162.0,2
2,0,0,3,0,0,0,304,2018,11,15,0,0,0,0,89.0,0
2,0,1,3,0,0,1,4,2018,3,21,0,0,0,0,112.0,1
2,0,1,3,0,0,1,103,2018,5,19,1,0,0,0,132.6,0
3,0,1,3,0,0,1,11,2018,12,18,1,0,0,0,130.9,1
2,0,4,10,0,0,0,19,2017,11,2,1,0,0,0,90.95,2
2,0,0,2,0,0,0,177,2017,8,16,1,0,0,0,76.5,0
1,0,2,2,0,0,0,47,2018,11,11,1,0,0,0,85.0,1
3,0,1,2,0,0,0,86,2018,3,25,0,0,0,0,98.1,0
2,0,1,3,0,0,1,133,2018,6,20,0,0,0,0,90.95,1
3,0,0,4,0,0,1,159,2018,8,19,1,0,0,0,134.45,0
1,0,2,4,0,0,0,169,2018,4,29,0,0,0,0,106.0,0
2,0,1,4,0,0,1,123,2018,4,26,1,0,0,0,101.58,1
2,1,0,2,0,0,0,12,2017,8,31,0,0,0,0,118.5,0
2,0,1,4,2,0,0,88,2017,10,5,1,0,0,0,112.2,0
1,0,2,4,1,0,0,116,2018,11,16,1,0,0,0,79.2,1
2,0,0,1,0,0,0,116,2018,2,15,1,0,0,0,1.0,1
2,0,1,3,0,0,0,240,2018,10,27,1,0,0,0,80.75,1
3,0,0,3,0,1,1,13,2018,3,25,1,0,0,0,192.67,1
1,0,0,1,2,0,0,221,2018,8,12,0,0,0,0,81.0,1
1,0,0,4,0,0,1,83,2018,7,28,1,0,0,0,121.05,0
2,0,0,3,0,0,0,290,2018,6,17,0,0,0,0,70.0,0
1,0,0,4,0,0,0,4,2018,2,23,0,0,0,0,64.8,0
3,0,0,1,0,0,1,84,2018,9,10,1,0,0,0,168.3,0
2,0,2,2,0,0,0,120,2018,3,27,1,0,0,0,84.15,1
2,0,1,3,0,0,0,105,2018,10,4,1,0,0,0,118.8,0
2,0,2,5,0,0,0,141,2018,7,9,0,0,0,0,72.25,0
2,0,0,3,1,0,0,313,2018,12,1,1,0,0,0,79.5,2
2,0,2,2,1,0,0,133,2018,8,20,1,0,0,0,70.04,1
2,0,2,1,2,0,0,110,2017,7,24,0,0,0,0,94.5,0
2,0,1,1,0,1,1,44,2018,10,28,1,0,0,0,126.0,1
2,0,2,5,1,0,0,132,2018,7,16,1,0,0,0,89.25,0
2,0,1,3,0,0,0,151,2018,1,19,0,0,0,0,71.0,0
1,0,0,3,0,0,0,73,2018,5,31,1,0,0,0,0.0,0
2,0,0,5,0,0,1,184,2018,8,9,1,0,0,0,130.05,2
2,0,2,4,0,0,0,223,2018,9,30,1,0,0,0,111.96,0
2,0,1,4,0,0,0,275,2018,9,5,1,0,0,0,90.0,0
2,1,2,3,2,0,0,35,2018,8,22,1,0,0,0,171.45,0
3,0,2,1,0,0,1,1,2018,4,13,1,0,0,0,130.33,0
2,0,1,0,0,0,0,123,2017,8,10,1,0,0,0,76.5,1
2,2,1,4,0,0,3,5,2018,2,11,1,0,0,0,171.26,1
2,0,2,2,0,0,0,115,2018,2,27,1,0,0,0,86.0,0
2,0,0,2,0,0,0,335,2018,10,13,0,0,0,0,90.0,1
2,0,1,1,0,0,0,121,2018,5,7,1,0,0,0,105.3,1
2,0,1,2,0,0,0,141,2018,8,22,1,0,0,0,128.7,2
2,0,2,1,0,0,0,221,2017,10,17,0,0,0,0,65.0,0
2,0,0,4,0,0,1,53,2018,11,2,1,0,0,0,103.7,4
2,0,1,2,0,0,3,30,2018,2,15,1,0,0,0,75.15,0
1,0,2,4,0,0,1,3,2018,9,12,3,0,0,0,110.0,1
1,0,0,2,2,0,0,7,2017,12,10,0,0,0,0,80.0,0
2,0,2,5,1,0,0,95,2018,4,26,1,0,0,0,87.04,0
2,0,1,3,0,0,0,47,2018,3,24,0,0,0,0,58.0,0
2,0,2,6,1,0,0,213,2018,8,1,1,0,0,0,92.29,0
2,0,1,3,0,0,1,92,2018,7,7,1,0,0,0,118.8,1
2,0,0,2,0,0,0,2,2018,3,2,0,0,0,0,55.74,0
2,0,0,2,0,0,0,69,2017,9,30,0,0,0,0,71.4,0
2,0,2,1,0,0,2,381,2018,11,23,1,0,0,0,78.55,0
1,0,0,1,0,0,0,221,2018,9,29,1,0,0,0,115.5,2
2,0,0,2,0,0,0,8,2018,11,20,2,1,0,10,40.0,1
3,0,0,4,0,0,1,172,2018,8,19,1,0,0,0,107.1,0
2,0,1,3,0,0,1,13,2017,10,6,0,0,0,0,75.0,1
1,0,2,2,0,0,1,61,2018,5,28,1,0,0,0,140.4,2
