no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests
2.0,1.0,0.0,3.0,0.0,0.0,0.0,107.6,2018.0,6.0,29.0,0.6,0.0,0.0,0.0,109.8,1.0
2.0,0.0,2.0,5.0,0.0,0.0,0.0,158.6,2018.0,8.0,21.0,0.6,0.0,0.0,0.0,100.19000000000001,0.6
2.0,0.0,0.0,3.0,2.0,0.0,0.0,130.0,2018.0,10.0,6.0,1.0,0.0,0.0,0.0,148.5,0.6
3.0,0.0,0.0,2.0,0.0,0.0,0.0,59.2,2018.0,11.0,25.0,0.8,0.0,0.0,0.0,99.2,1.2
2.0,0.0,1.0,3.0,0.0,0.0,0.0,105.2,2018.0,10.0,3.0,0.4,0.0,0.0,0.0,80.75,0.0
2.0,2.0,2.0,2.0,0.0,0.0,3.0,94.2,2018.0,2.0,6.0,0.8,0.0,0.0,0.0,121.112,0.4
2.0,0.0,2.0,1.0,2.0,0.0,0.0,52.8,2017.0,7.0,19.0,0.0,0.0,0.0,0.0,94.5,0.4
2.0,1.0,2.0,5.0,0.0,0.0,1.0,92.4,2018.0,7.0,31.0,0.8,0.0,0.0,0.0,121.37,0.8
3.0,0.0,0.0,3.0,0.0,0.0,1.0,66.6,2018.0,12.0,29.0,1.0,0.0,0.0,0.0,125.8,0.8
3.0,0.0,0.0,2.0,0.0,0.0,1.0,43.6,2017.6,8.0,22.0,0.6,0.0,0.0,0.0,150.3,0.0
2.0,0.0,0.0,2.0,0.0,0.0,0.0,57.2,2018.0,10.0,20.0,0.2,0.0,0.0,0.0,140.0,0.6
2.0,0.0,2.0,3.0,0.0,0.0,0.0,31.0,2017.0,12.0,24.0,0.6,0.0,0.0,0.0,66.24,1.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0,100.6,2018.0,12.0,8.0,0.6,0.0,0.0,0.0,80.75,0.0
2.0,1.0,0.0,1.0,0.0,0.0,0.0,75.0,2018.0,4.0,18.0,0.4,0.0,0.0,0.0,115.03,0.6
2.0,0.0,0.0,3.0,0.0,0.0,1.0,58.2,2017.0,8.0,13.0,0.8,0.0,0.0,0.0,136.0,0.6
1.0,0.0,1.0,2.0,0.0,0.0,0.0,114.0,2018.0,10.0,10.0,1.0,0.0,0.0,0.0,120.0,0.0
2.0,0.0,2.0,2.0,0.0,0.0,0.0,209.0,2018.0,8.0,16.0,1.0,0.0,0.0,0.0,90.95,0.0
2.0,0.0,2.0,4.0,0.0,0.0,3.0,72.6,2018.0,5.0,21.0,0.6,0.0,0.0,0.0,136.72,0.8
2.0,0.0,1.0,2.0,0.0,0.0,1.0,96.8,2017.0,11.0,12.0,0.6,0.0,0.0,0.0,60.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,1.0,37.4,2018.0,8.0,20.0,0.4,0.0,0.0,0.0,167.0,0.6
2.0,0.0,2.0,2.0,0.0,0.0,0.0,294.0,2018.0,12.0,29.0,1.0,0.0,0.0,0.0,82.11,0.0
1.0,0.0,0.0,3.0,0.0,0.0,0.0,20.0,2018.0,11.0,16.0,0.8,1.0,0.0,1.0,104.0,0.4
1.0,0.0,2.0,4.0,0.0,0.0,0.0,57.2,2018.0,2.0,28.0,0.8,0.0,0.0,0.0,61.0,0.6
2.0,1.0,0.0,2.0,0.0,0.0,1.0,118.4,2018.0,10.0,7.0,1.0,0.0,0.0,0.0,155.0,0.4
1.0,0.0,0.0,1.0,0.0,0.0,0.0,112.8,2018.0,10.0,11.0,0.8,0.0,0.0,0.0,0.0,0.6
2.0,1.0,2.0,5.0,0.0,0.0,0.0,107.0,2018.0,8.0,21.0,0.8,0.0,0.0,0.0,112.0,0.8
3.0,0.0,2.0,2.0,0.0,0.0,0.0,141.2,2018.0,7.0,13.0,1.0,0.0,0.0,0.0,102.34,1.0
2.0,0.0,0.0,1.0,0.0,0.0,1.0,114.2,2018.0,9.0,11.0,0.6,0.0,0.0,0.0,119.924,0.0
2.0,0.0,1.0,1.0,0.0,0.0,0.0,247.0,2018.0,6.0,6.0,0.6,0.0,0.0,0.0,115.0,0.0
2.0,0.0,2.0,2.0,0.0,0.0,1.0,97.8,2018.0,10.0,28.0,1.0,0.0,0.0,0.0,96.3,0.6
2.0,1.0,0.0,1.0,0.0,0.0,0.0,99.6,2018.0,10.0,11.0,0.4,0.0,0.0,0.0,106.92,0.2
2.0,0.0,1.0,2.0,0.0,0.0,0.0,125.2,2017.8,7.0,4.0,0.8,0.0,0.0,0.0,76.5,0.0
1.0,0.0,0.0,2.0,0.0,0.0,0.0,150.6,2017.0,10.0,9.0,2.0,0.0,0.0,0.0,90.0,0.0
3.0,0.0,0.0,1.0,0.0,0.0,0.0,187.2,2018.0,12.0,8.0,0.8,0.0,0.0,0.0,92.65,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0,77.2,2018.0,4.0,28.0,1.0,0.0,0.0,0.0,102.3,0.8
2.0,1.0,0.0,3.0,0.0,0.0,1.0,87.4,2018.0,9.0,15.0,0.4,0.0,0.0,0.0,114.894,0.2
2.0,0.0,1.0,5.0,0.0,0.0,1.0,29.8,2018.0,9.0,20.0,0.8,0.0,0.0,0.0,143.1,0.6
2.0,0.0,2.0,1.0,2.0,0.0,0.0,57.2,2018.0,8.0,12.0,0.8,0.0,0.0,0.0,129.0,0.6
1.0,0.0,0.0,1.0,0.0,0.0,0.0,72.4,2018.0,3.0,11.0,0.4,0.0,0.0,0.0,80.0,0.0
2.0,1.0,1.0,0.0,0.0,0.0,0.0,113.8,2018.0,2.0,8.0,0.6,0.0,0.0,0.0,109.0,0.4
2.0,0.0,0.0,2.0,1.0,0.0,0.0,39.8,2018.0,3.0,25.0,0.0,0.0,0.0,0.0,53.38,1.0
2.0,2.0,1.0,3.0,0.0,0.0,3.0,29.8,2018.0,10.0,18.0,1.0,0.0,0.0,0.0,190.8,1.2
2.0,0.0,1.0,2.0,0.0,0.0,1.0,93.2,2018.0,5.0,13.0,0.0,0.0,0.0,0.0,90.95,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0,187.0,2018.0,6.0,2.0,0.0,0.0,0.0,0.0,100.0,0.2
2.0,0.0,0.0,2.0,0.0,0.0,1.0,115.4,2018.0,4.0,1.0,1.0,0.0,0.0,0.0,106.2,0.2
2.0,0.0,0.0,0.0,2.0,0.0,0.0,170.0,2018.0,10.0,9.0,0.0,0.0,0.0,0.0,115.0,0.0
2.0,0.0,0.0,1.0,0.0,0.0,0.0,84.4,2018.0,7.0,25.0,1.0,0.0,0.0,0.0,117.9,0.8
2.0,1.0,1.0,3.0,0.0,0.2,0.0,59.6,2018.0,7.0,24.0,0.6,0.0,0.0,0.0,158.86,0.6
1.0,0.0,0.0,3.0,0.0,0.0,0.0,125.8,2018.0,2.0,3.0,0.8,0.0,0.0,0.0,85.33,0.0
2.0,1.0,2.0,2.0,0.0,0.0,0.0,39.0,2018.0,8.0,14.0,1.0,0.0,0.0,0.0,152.1,0.8
2.0,0.0,2.0,1.0,0.0,0.0,1.0,58.6,2018.0,9.0,18.0,0.6,0.0,0.0,0.0,179.0,1.0
2.0,0.0,0.0,2.0,2.0,0.0,0.0,11.0,2018.0,9.0,20.0,0.2,0.0,0.0,0.0,143.1,0.6
2.0,1.0,0.0,2.0,0.0,0.0,1.0,113.0,2018.0,2.0,5.0,1.0,0.0,0.0,0.0,106.0,0.2
1.0,0.0,0.0,2.0,0.0,0.0,0.0,60.8,2017.0,11.0,26.0,0.4,0.0,0.0,0.0,73.0,1.0
2.0,0.0,1.0,2.0,0.0,0.0,1.0,107.0,2018.0,7.0,24.0,0.8,0.0,0.0,0.0,113.41,0.0
2.0,0.0,1.0,4.0,0.0,0.0,0.0,138.4,2018.0,6.0,2.0,0.8,0.0,0.0,0.0,119.85,0.0
2.0,0.0,0.0,4.0,0.0,0.0,1.0,81.0,2018.0,5.0,19.0,1.0,0.0,0.0,0.0,132.6,0.4
2.0,0.0,1.0,4.0,0.0,0.0,0.0,119.4,2018.0,10.0,2.0,0.0,0.0,0.0,0.0,105.81800000000001,0.2
1.0,0.0,0.0,2.0,0.0,0.0,0.0,133.2,2018.0,6.0,3.0,0.6,0.0,0.0,0.0,111.59,0.6
1.0,0.0,1.0,1.0,0.0,0.0,0.0,183.0,2018.0,10.0,11.0,0.0,0.0,0.0,0.0,98.1,0.2
1.0,0.0,2.0,3.0,0.0,0.0,4.0,0.0,2018.0,6.0,20.0,0.8,0.0,0.0,0.0,144.0,0.6
2.0,0.0,1.0,3.0,0.0,0.0,0.0,84.4,2018.0,4.0,28.0,1.0,0.0,0.0,0.0,121.8,1.0
2.0,1.0,1.0,2.0,0.0,0.0,0.0,53.6,2018.0,3.0,28.0,0.6,0.0,0.0,0.0,86.8,0.8
2.0,0.0,2.0,1.0,1.0,0.0,0.0,47.0,2018.0,1.0,23.0,0.6,0.0,0.0,0.0,60.0,0.6
2.0,0.0,0.0,3.0,0.0,0.0,1.0,139.0,2017.0,10.0,6.0,1.0,0.0,0.0,0.0,75.0,0.0
1.0,0.0,1.0,2.0,0.0,0.0,0.0,280.0,2018.0,9.0,19.0,1.0,0.0,0.0,0.0,110.0,0.4
2.0,0.0,0.0,3.0,0.0,0.0,1.0,43.4,2018.0,5.0,22.0,0.6,0.0,0.0,0.0,140.4,0.6
2.0,0.0,2.0,5.0,0.0,0.0,0.0,115.0,2018.0,8.0,16.0,0.2,0.0,0.0,0.0,83.12,0.4
1.0,0.0,1.0,0.0,0.0,0.0,0.0,179.8,2018.0,11.0,6.0,1.0,0.0,0.0,0.0,98.26,0.0
2.0,0.0,0.0,2.0,0.0,0.0,0.0,102.4,2018.0,7.0,23.0,0.4,0.0,0.0,0.0,105.3,1.0
2.0,0.0,2.0,1.0,0.0,0.0,0.0,19.0,2017.0,12.0,27.0,0.6,0.0,0.0,0.0,58.0,0.4
1.0,0.0,1.0,0.0,1.0,0.0,0.0,39.4,2018.0,9.0,21.0,1.0,1.0,0.0,1.0,149.0,0.6
2.0,0.0,0.0,2.0,1.0,0.0,0.0,93.0,2018.0,3.0,9.0,0.4,0.0,0.0,0.0,69.5,0.0
1.0,0.0,1.0,2.0,0.0,0.0,0.0,68.6,2018.0,6.0,21.0,0.6,0.0,0.0,0.0,120.0,1.2
2.0,0.0,0.0,1.0,0.0,0.0,0.0,129.4,2018.0,7.0,23.0,0.2,0.0,0.0,0.0,105.3,1.0
2.0,0.0,1.0,3.0,0.0,0.0,0.0,89.2,2017.0,10.0,15.0,0.0,0.0,0.0,0.0,85.0,0.0
2.0,0.0,1.0,4.0,0.0,0.0,0.0,32.8,2018.0,8.0,19.0,0.4,0.0,0.0,0.0,99.45,0.6
3.0,0.0,0.0,4.0,0.0,0.0,3.0,24.2,2018.0,10.0,16.0,1.0,0.0,0.0,0.0,153.05,0.8
2.0,0.0,1.0,2.0,0.0,0.0,0.0,72.2,2018.0,4.0,25.0,0.6,0.0,0.0,0.0,90.95,1.0
2.0,0.0,2.0,3.0,0.0,0.0,1.0,63.6,2017.6,9.0,19.0,0.0,0.0,0.0,0.0,78.54,1.2
2.0,0.0,0.0,2.0,0.0,0.0,0.0,60.6,2017.0,8.0,21.0,1.0,0.0,0.0,0.0,76.5,1.2
2.0,0.0,1.0,2.0,0.0,0.0,0.0,76.8,2018.0,10.0,28.0,0.8,0.0,0.0,0.0,96.3,0.6
2.0,0.0,2.0,3.0,0.0,0.0,0.0,97.2,2017.0,10.0,12.0,0.4,0.0,0.0,0.0,65.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,114.0,2018.0,10.0,11.0,0.0,0.0,0.0,0.0,120.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,155.6,2018.0,10.0,3.0,0.0,1.0,0.0,1.0,75.0,0.0
1.0,0.0,2.0,0.0,0.0,0.0,1.0,112.4,2018.0,10.0,29.0,0.8,0.0,0.0,0.0,94.80000000000001,0.0
2.0,0.0,0.0,2.0,0.0,0.0,0.0,172.8,2018.0,5.0,4.0,0.8,0.0,0.0,0.0,90.0,0.0
1.0,0.0,0.0,2.0,0.0,0.0,0.0,53.4,2018.0,11.0,13.0,2.0,1.0,0.0,1.0,40.0,0.6
2.0,0.0,0.0,3.0,0.0,0.0,0.0,61.6,2018.0,8.0,19.0,0.0,0.0,0.0,0.0,78.0,1.2
2.0,0.0,0.0,2.0,0.0,0.0,0.0,60.8,2018.0,6.0,24.0,0.0,0.0,0.0,0.0,90.0,0.8
2.0,0.0,1.0,2.0,0.0,0.0,1.0,70.6,2018.0,8.0,22.0,1.0,0.0,0.0,0.0,118.8,0.0
2.0,0.0,1.0,1.0,0.0,0.0,0.0,114.6,2018.0,1.0,8.0,0.4,0.0,0.0,0.0,60.0,0.2
1.0,0.0,1.0,1.0,0.0,0.0,1.0,60.0,2018.0,6.0,11.0,0.6,0.0,0.0,0.0,140.4,0.6
2.0,0.0,1.0,1.0,0.0,0.0,0.0,77.0,2018.0,10.0,15.0,1.0,0.0,0.0,0.0,115.0,0.4
2.0,0.0,0.0,3.0,0.0,0.0,0.0,67.0,2018.0,10.0,18.0,0.6,0.0,0.0,0.0,112.0,0.6
3.0,0.0,1.0,4.0,0.0,0.0,1.0,57.4,2018.0,7.0,13.0,1.0,0.0,0.0,0.0,130.05,0.6
2.0,0.0,0.0,2.0,0.0,0.0,3.0,33.2,2018.0,10.0,27.0,0.6,0.0,0.0,0.0,196.35,1.0
2.0,0.0,1.0,1.0,1.0,0.0,0.0,74.4,2018.0,8.0,12.0,0.2,0.0,0.0,0.0,107.1,0.4
2.0,2.0,0.0,1.0,0.0,0.0,3.0,112.8,2018.0,11.0,9.0,1.0,0.0,0.0,0.0,246.25,0.6
2.0,0.0,2.0,5.0,0.0,0.0,0.0,91.8,2018.0,7.0,11.0,1.0,0.0,0.0,0.0,78.45,0.0
2.0,0.0,1.0,5.0,0.0,0.0,0.0,86.2,2018.0,8.0,27.0,1.0,0.0,0.0,0.0,105.05,0.8
2.0,0.0,0.0,4.0,0.0,0.0,2.0,98.2,2018.0,7.0,17.0,0.6,0.0,0.0,0.0,81.82,0.6
2.0,0.0,2.0,3.0,0.0,0.0,0.0,55.8,2018.0,5.0,13.0,0.6,0.0,0.0,0.0,61.0,0.2
2.0,0.0,0.0,2.0,0.0,0.0,0.0,104.6,2018.0,10.0,12.0,1.0,0.0,0.0,0.0,113.4,0.0
1.0,0.0,3.0,10.0,0.0,0.0,0.0,39.4,2017.0,11.0,27.0,1.0,1.0,0.0,1.0,65.0,0.8
2.0,0.0,2.0,2.0,0.0,0.0,2.0,63.4,2018.0,2.0,13.0,0.4,0.0,0.0,0.0,71.55,0.4
3.0,0.0,2.0,2.0,0.0,0.0,1.0,28.6,2018.0,12.0,15.0,0.8,0.0,0.0,0.0,119.0,0.4
2.0,0.0,1.0,2.0,0.0,0.0,0.0,113.2,2018.0,12.0,11.0,0.6,0.0,0.0,0.0,114.25,0.0
2.0,0.0,2.0,4.0,0.0,0.0,0.0,80.0,2018.0,3.0,20.0,0.4,0.0,0.0,0.0,65.42,1.0
2.0,1.0,1.0,3.0,0.0,0.0,0.0,45.2,2018.0,3.0,21.0,0.4,0.0,0.0,0.0,129.0,1.2
2.0,0.0,1.0,5.0,0.0,0.0,0.0,23.4,2018.0,3.0,17.0,0.0,0.0,0.0,0.0,70.0,0.6
1.0,0.0,0.0,2.0,0.0,0.0,0.0,144.8,2018.0,6.0,14.0,0.0,0.0,0.0,0.0,100.0,0.2
2.0,0.0,0.0,3.0,1.0,0.0,0.0,110.4,2018.0,8.0,11.0,1.0,0.0,0.0,0.0,103.5,0.2
2.0,0.0,1.0,3.0,0.0,0.0,1.0,46.4,2017.0,9.0,14.0,0.4,0.0,0.0,0.0,75.0,0.0
2.0,0.0,3.0,5.0,0.0,0.0,0.0,64.2,2018.0,7.0,25.0,0.0,0.0,0.0,0.0,72.25,1.2
0.0,2.0,2.0,0.0,1.0,0.0,2.0,83.8,2018.0,2.0,21.0,1.0,0.0,0.0,0.0,106.88,1.0
2.0,0.0,0.0,2.0,2.0,0.0,0.0,80.2,2017.0,10.0,15.0,0.0,0.0,0.0,0.0,107.8,0.2
1.0,0.0,0.0,3.0,2.0,0.0,0.0,65.4,2018.0,2.0,19.0,0.0,0.0,0.0,0.0,86.0,0.8
2.0,0.0,2.0,1.0,0.0,0.0,0.0,70.4,2018.0,5.0,22.0,0.6,0.0,0.0,0.0,80.75,0.6
2.0,1.0,0.0,2.0,0.0,0.0,0.0,28.2,2018.0,7.0,15.0,1.0,0.0,0.0,0.0,121.5,0.8
2.0,2.0,0.0,1.0,0.0,0.0,3.0,80.8,2018.0,7.0,23.0,1.0,0.0,0.0,0.0,181.0,1.0
2.0,0.0,0.0,1.0,0.0,0.0,0.0,141.4,2018.0,10.0,13.0,1.0,1.0,0.0,1.0,91.8,0.2
2.0,0.0,2.0,1.0,2.0,0.0,0.0,93.4,2018.0,8.0,29.0,0.8,0.0,0.0,0.0,94.5,0.0
2.0,0.0,0.0,2.0,0.0,0.0,0.0,122.0,2018.0,4.0,16.0,0.4,0.0,0.0,0.0,85.0,0.2
2.0,0.0,2.0,1.0,2.0,0.0,0.0,94.4,2017.0,7.0,27.0,0.4,0.0,0.0,0.0,94.5,0.8
3.0,0.0,1.0,5.0,0.0,0.0,1.0,146.6,2018.0,9.0,5.0,1.0,0.0,0.0,0.0,150.45,0.4
1.0,0.0,2.0,1.0,0.0,0.0,0.0,28.6,2018.0,2.0,17.0,0.0,0.0,0.0,0.0,60.0,0.6
2.0,0.0,1.0,1.0,0.0,0.0,0.0,105.8,2018.0,5.0,2.0,0.0,0.0,0.0,0.0,80.75,0.0
2.0,0.0,0.0,2.0,0.0,0.0,0.0,29.8,2018.0,9.0,15.0,0.6,0.0,0.0,0.0,105.0,0.4
2.0,0.0,1.0,3.0,0.0,0.0,0.0,64.2,2018.0,8.0,25.0,0.4,0.0,0.0,0.0,72.25,1.2
1.0,0.0,2.0,3.0,0.0,0.0,1.0,150.6,2017.2,9.0,15.0,1.0,0.0,0.0,0.0,95.88,0.2
2.0,0.0,0.0,1.0,2.0,0.0,0.0,115.4,2018.0,1.0,2.0,0.8,0.0,0.0,0.0,109.0,0.4
1.0,0.0,1.0,2.0,0.0,0.0,0.0,138.6,2017.8,10.0,3.0,0.6,0.0,0.0,0.0,85.0,0.0
2.0,0.0,1.0,1.0,0.0,0.0,1.0,65.2,2018.0,10.0,12.0,1.0,0.0,0.0,0.0,158.4,0.4
1.0,0.0,2.0,2.0,0.0,0.0,0.0,63.4,2018.0,3.0,12.0,0.6,0.0,0.0,0.0,71.1,0.0
2.0,0.0,0.0,2.0,2.0,0.0,0.0,48.8,2017.0,8.0,20.0,0.2,0.0,0.0,0.0,101.5,0.8
2.0,0.0,2.0,5.0,0.0,0.0,0.0,162.4,2018.0,7.0,9.0,1.0,0.0,0.0,0.0,99.45,0.0
1.0,0.0,1.0,2.0,0.0,0.0,0.0,84.8,2018.0,8.0,19.0,1.0,0.0,0.0,0.0,112.5,0.6
2.0,1.0,2.0,2.0,0.0,1.0,0.0,186.6,2018.0,8.0,7.0,1.0,0.0,0.0,0.0,114.75,0.0
2.0,0.0,0.0,1.0,0.0,0.0,1.0,53.4,2018.0,9.0,13.0,1.0,0.0,0.0,0.0,184.0,1.0
2.0,0.0,3.0,6.0,0.0,0.0,0.0,39.4,2018.0,12.0,26.0,1.0,0.0,0.0,0.0,68.66,1.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,95.0,2018.0,9.0,26.0,0.6,0.0,0.0,0.0,85.5,0.0
2.0,0.0,2.0,4.0,0.0,0.0,1.0,41.2,2018.0,9.0,16.0,0.8,0.0,0.0,0.0,149.4,0.8
3.0,0.0,0.0,2.0,0.0,0.0,1.0,42.2,2018.0,11.0,25.0,0.6,0.0,0.0,0.0,154.0,0.6
2.0,0.0,0.0,1.0,0.0,0.0,0.0,118.4,2018.0,9.0,5.0,1.0,0.0,0.0,0.0,190.0,0.6
3.0,0.0,1.0,3.0,0.0,0.0,1.0,124.8,2018.0,5.0,7.0,0.6,0.0,0.0,0.0,159.3,0.4
2.0,0.0,1.0,2.0,0.0,0.0,0.0,14.8,2018.0,12.0,16.0,1.0,0.0,0.0,0.0,103.5,0.4
2.0,0.0,1.0,3.0,0.0,0.0,0.0,75.8,2018.0,8.0,25.0,0.6,0.0,0.0,0.0,90.95,0.8
2.0,0.0,2.0,2.0,0.0,0.0,0.0,76.2,2018.0,12.0,23.0,0.6,0.0,0.0,0.0,88.4,0.4
2.0,2.0,2.0,1.0,0.0,0.0,3.0,142.2,2018.0,2.0,6.0,0.6,0.0,0.0,0.0,171.26,0.6
2.0,1.0,3.0,4.0,0.0,0.0,0.0,95.2,2018.0,4.0,25.0,0.6,0.0,0.0,0.0,106.54,1.0
2.0,0.0,0.0,2.0,2.0,0.0,0.0,68.2,2017.0,10.0,16.0,0.4,0.0,0.0,0.0,109.0,0.4
2.0,1.0,0.0,2.0,0.0,0.0,0.0,103.2,2018.0,11.0,16.0,0.6,0.0,0.0,0.0,114.92,0.2
2.0,0.0,1.0,2.0,0.0,0.0,0.0,111.0,2017.0,7.0,1.0,0.8,0.0,0.0,0.0,75.0,0.0
1.0,0.0,1.0,2.0,0.0,0.0,0.0,4.0,2018.0,5.0,16.0,1.0,0.0,0.0,0.0,102.17999999999999,0.8
2.0,0.0,0.0,1.0,1.0,0.0,0.0,203.8,2018.0,10.0,1.0,1.0,0.0,0.0,0.0,95.4,0.0
2.0,0.0,2.0,0.0,1.0,0.0,0.0,47.8,2018.0,5.0,21.0,1.0,0.0,0.0,0.0,94.5,0.8
1.0,0.0,0.0,3.0,0.0,0.0,1.0,118.4,2018.0,10.0,7.0,1.0,0.0,0.0,0.0,170.0,0.6
2.0,0.0,2.0,2.0,0.0,0.0,0.0,189.0,2018.0,8.0,8.0,0.0,0.0,0.0,0.0,72.25,0.0
2.0,0.0,2.0,2.0,0.0,0.0,0.0,113.0,2018.0,12.0,30.0,1.0,0.0,0.0,0.0,88.4,0.4
1.0,0.0,0.0,1.0,0.0,0.0,0.0,119.6,2018.0,3.0,8.0,0.6,1.0,2.0,4.0,80.0,0.0
2.0,0.0,0.0,4.0,0.0,0.0,1.0,95.0,2018.0,11.0,30.0,0.0,0.0,0.0,0.0,78.2,0.8
2.0,0.0,1.0,2.0,0.0,0.0,0.0,79.2,2018.0,10.0,16.0,0.8,0.0,0.0,0.0,100.0,0.2
2.0,0.0,0.0,3.0,1.0,0.0,0.0,173.4,2018.0,6.0,2.0,1.0,0.0,0.0,0.0,116.1,0.0
2.0,0.0,0.0,4.0,0.0,0.0,1.0,149.0,2018.0,8.0,3.0,0.4,0.0,0.0,0.0,124.2,0.2
2.0,0.0,0.0,2.0,2.0,0.0,0.0,104.4,2017.0,8.0,15.0,0.0,0.0,0.0,0.0,101.5,0.2
2.0,0.0,2.0,1.0,0.0,0.0,0.0,59.2,2018.0,8.0,21.0,1.0,0.0,0.0,0.0,76.5,1.2
2.0,0.0,0.0,1.0,0.0,0.0,0.0,60.6,2017.0,7.0,22.0,1.0,0.0,0.0,0.0,76.5,1.2
2.0,0.0,1.0,2.0,0.0,0.0,0.0,63.2,2018.0,4.0,29.0,0.4,0.0,0.0,0.0,80.75,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0,114.0,2018.0,8.0,9.0,0.6,0.0,0.0,0.0,117.1,0.0
2.0,0.0,1.0,2.0,2.0,0.0,0.0,189.4,2017.0,9.0,5.0,0.6,0.0,0.0,0.0,113.0,0.0
2.0,0.0,1.0,4.0,1.0,0.0,0.0,182.8,2018.0,8.0,3.0,1.0,0.0,0.0,0.0,104.76,0.2
2.0,0.0,2.0,2.0,0.0,0.0,5.0,14.0,2018.0,11.0,19.0,1.0,0.0,0.0,0.0,172.602,0.2
2.0,0.0,2.0,5.0,0.0,0.0,0.0,189.6,2018.0,10.0,5.0,0.6,0.0,0.0,0.0,90.0,0.0
2.0,0.0,1.0,4.0,0.0,0.0,0.0,101.2,2018.0,6.0,10.0,1.0,0.0,0.0,0.0,128.85,0.4
1.0,0.0,0.0,2.0,0.0,1.0,0.0,36.8,2018.0,3.0,31.0,0.6,1.0,0.0,3.0,67.0,0.8
3.0,0.0,0.0,3.0,0.0,0.0,1.0,78.0,2018.0,5.0,25.0,0.6,0.0,0.0,0.0,177.0,1.0
1.0,0.0,0.0,3.0,0.0,0.0,0.0,59.2,2018.0,3.0,30.0,0.6,0.0,0.0,0.0,82.92,0.0
2.0,0.0,0.0,5.0,0.0,0.0,0.0,160.4,2018.0,9.0,18.0,0.8,0.0,0.0,0.0,91.306,0.2
2.0,0.0,1.0,2.0,1.0,0.0,0.0,118.4,2017.0,11.0,7.0,1.0,0.0,0.0,0.0,60.29,0.2
2.0,0.0,2.0,2.0,0.0,0.0,0.0,86.0,2018.0,5.0,7.0,0.8,0.0,0.0,0.0,112.01399999999998,0.0
2.0,0.0,1.0,2.0,0.0,0.0,0.0,209.6,2018.0,9.0,7.0,0.6,0.0,0.0,0.0,114.75999999999999,0.0
2.0,1.0,0.0,2.0,0.0,0.0,0.0,182.8,2018.0,12.0,2.0,1.0,0.0,0.0,0.0,104.73,0.2
2.0,0.0,0.0,1.0,0.0,0.0,0.0,72.2,2018.0,4.0,27.0,1.0,0.0,0.0,0.0,96.3,0.8
2.0,1.0,0.0,2.0,0.0,0.0,1.0,97.4,2018.0,11.0,25.0,0.2,0.0,0.0,0.0,94.0,0.4
2.0,0.0,1.0,3.0,0.0,0.0,0.0,73.8,2018.0,5.0,12.0,0.2,0.0,0.0,0.0,71.0,0.0
2.0,0.0,1.0,3.0,1.0,0.0,0.0,130.8,2018.0,3.0,7.0,1.0,0.0,0.0,0.0,68.85,0.0
3.0,0.0,2.0,2.0,0.0,0.0,1.0,112.8,2018.0,9.0,9.0,1.0,0.0,0.0,0.0,149.4,0.6
2.0,0.0,2.0,1.0,0.0,0.0,0.0,60.4,2018.0,5.0,16.0,1.0,0.0,0.0,0.0,121.5,2.0
2.0,0.0,1.0,3.0,0.0,0.0,0.0,81.6,2018.0,5.0,2.0,0.8,0.0,0.0,0.0,114.34,0.8
1.0,0.0,0.0,1.0,0.0,0.0,1.0,87.0,2018.0,2.0,23.0,0.8,0.0,0.0,0.0,86.0,0.8
1.0,0.0,0.0,3.0,0.0,0.0,0.0,43.0,2017.0,10.0,13.0,0.0,0.0,0.0,0.0,75.0,0.0
1.0,0.0,0.0,2.0,0.0,0.0,0.0,104.4,2018.0,4.0,6.0,1.0,0.0,0.0,0.0,103.72,0.4
2.0,0.0,1.0,1.0,0.0,0.0,1.0,59.6,2018.0,3.0,25.0,0.8,0.0,0.0,0.0,131.4,1.0
2.0,0.0,2.0,3.0,0.0,0.0,0.0,42.6,2018.0,5.0,20.0,0.4,0.0,0.0,0.0,78.0,1.2
2.0,0.0,3.0,7.0,0.0,0.0,0.0,98.4,2017.0,8.0,13.0,1.0,0.0,0.0,0.0,76.5,0.0
2.0,0.0,1.0,4.0,0.0,0.0,0.0,146.0,2018.0,5.0,8.0,0.6,0.0,0.0,0.0,99.45,0.0
2.0,0.0,0.0,1.0,0.0,0.0,0.0,57.8,2018.0,5.0,16.0,0.6,0.0,0.0,0.0,75.0,0.4
2.0,0.0,0.0,2.0,0.0,0.0,0.0,187.2,2017.0,10.0,7.0,1.0,0.0,0.0,0.0,89.25,0.0
2.0,0.0,0.0,3.0,0.0,0.0,1.0,66.6,2018.0,4.0,21.0,0.4,0.0,0.0,0.0,97.75,0.8
